id,year,wave,region,income,family_member,gender,year_born,education_level,marriage,religion,occupation,company_size,reason_none_worker
33580401,2011,7,1,4632,1,1,1980,6,5,2,285,3, 
33590101,2005,1,2,209,2,1,1937,7,1,2, , ,1
33600101,2005,1,2,1440,2,2,1974,6,1,1,220,1, 
33600101,2006,2,2,2058,2,2,1974,6,1,1,220,2, 
33600101,2007,3,2,1544,3,2,1974,6,1,1,220,2, 
33600101,2008,4,2,806,1,1,1967,6,3,1, , ,8
33600101,2009,5,1,657,1,1,1967,6,3,1, , ,10
33610101,2005,1,2,3120,3,1,1964,5,2,2,839,1, 
33610101,2006,2,2,6003,3,1,1964,6,2,2,721,1, 
33620101,2005,1,2,3290,2,1,1943,5,1,2,912,2, 
33620101,2006,2,2,4014,2,1,1943,5,1,2,912,2, 
33620101,2007,3,2,3983,2,1,1943,5,1,2,912,3, 
33620101,2008,4,2,4254,2,1,1943,5,1,2,942,7, 
33620101,2009,5,2,4353,2,1,1943,5,1,2,942,10, 
33620101,2010,6,2,3962,2,1,1943,5,1,2,942,2, 
33620101,2011,7,2,4533,2,1,1943,5,1,2,942,3, 
33620101,2012,8,2,4981,2,1,1943,5,1,2,942,2, 
33620101,2013,9,2,4096,2,1,1943,5,1,2,942,9, 
33620101,2014,10,2,3606,2,1,1943,5,1,2, , ,10
33620101,2015,11,2,2817,2,1,1943,5,1,2,942,3, 
33620101,2016,12,2,3922,2,1,1943,5,1,2,153,1, 
33620101,2017,13,2,4392,2,1,1943,5,1,2,153,7, 
33620101,2018,14,2,4560,2,1,1943,5,1,2, , ,9
33630101,2005,1,2,1800,2,1,1941,7,1,2, , ,7
33630101,2006,2,2,1981,2,1,1941,7,1,2, , ,7
33630101,2007,3,2,1861,2,1,1941,7,1,2, , ,7
33630101,2008,4,2,2384,2,1,1941,7,1,2, , ,8
33630101,2009,5,2,1184,2,1,1941,7,1,2, , ,10
33630101,2010,6,2,852,2,1,1941,7,1,2, , ,10
33630101,2011,7,2,1654,2,1,1941,7,1,2, , ,10
33630101,2012,8,2,1841,2,1,1941,7,1,2, , ,10
33630101,2013,9,2,2043,2,1,1941,7,1,2, , ,10
33630101,2014,10,2,1618,2,1,1941,7,1,2, , ,10
33630101,2015,11,2,1406,2,1,1941,7,1,2, , ,10
33630101,2016,12,2,1053,2,2,1949,5,1,2, , ,10
33630101,2017,13,2,861,1,2,1949,5,2,2, , ,10
33630101,2018,14,2,1014,1,2,1949,5,2,2, , ,10
33640101,2005,1,2,4200,4,1,1966,5,1,2,930,3, 
33640101,2006,2,2,2769,5,1,1966,5,1,2,930,4, 
33640101,2007,3,2,3861,5,1,1966,5,1,1,733,3, 
33640101,2008,4,2,4589,5,1,1966,5,1,1,762,5, 
33640101,2009,5,2,5202,5,1,1966,5,1,2,762,3, 
33640101,2010,6,2,5379,5,1,1966,5,1,1,762,3, 
33650101,2005,1,2,332,1,2,1934,2,2,2, , ,1
33650101,2006,2,2,2206,2,1,1967,5,5,2,821,4, 
33650101,2007,3,2,2708,2,1,1967,5,5,2,722,4, 
33650101,2008,4,2,6800,3,1,1957,4,1,1,841,1, 
33650401,2008,4,2,3048,1,1,1967,5,5,2,841,5, 
33660101,2005,1,2,200,1,2,1974,5,3,2,930,8, 
33660101,2006,2,2,1590,1,2,1974,5,3,1,930,8, 
33660101,2007,3,2,1352,1,2,1974,5,3,1, , , 
33660101,2008,4,2,2085,1,2,1974,5,5,2,930,7, 
33660101,2009,5,2,2265,1,2,1974,5,3,2,930,8, 
33670101,2005,1,2,1023,4,2,1961,4,3,2, , , 
33670101,2006,2,2,1521,4,2,1961,4,3,2,422,1, 
33670101,2007,3,2,2235,4,2,1961,5,3,1,422,1, 
33670101,2008,4,2,1870,4,2,1961,5,3,2, , , 
33670101,2009,5,2,2558,4,2,1961,5,3,1,442,1, 
33670101,2010,6,2,2350,4,2,1961,5,3,2,442,1, 
33670101,2011,7,2,1944,4,2,1961,5,3,2,442,1, 
33670101,2012,8,2,3802,4,2,1961,5,3,2,442,1, 
33680101,2005,1,2,1918,4,1,1970,5,1,2,941,11, 
33680101,2006,2,2,1975,4,1,1970,5,1,1,941,1, 
33680101,2007,3,2,1378,4,1,1970,5,1,1,941,2, 
33680101,2008,4,2,1955,4,1,1970,5,1,1,910,4, 
33680101,2009,5,2,2437,4,1,1970,5,1,1,910,3, 
33690101,2005,1,2,269,1,2,1951,3,2,2,421,1, 
33690101,2006,2,2,490,1,2,1951,3,2,1, , ,1
33690101,2007,3,2,238,1,2,1951,3,2,2, , ,8
33690101,2008,4,2,443,1,2,1951,3,2,1, , ,8
33690101,2009,5,2,319,1,2,1951,3,2,2, , ,10
33690101,2010,6,2,343,1,2,1951,3,2,1, , ,10
33690101,2011,7,2,405,1,2,1951,3,2,1, , ,10
33690101,2012,8,2,268,1,2,1951,3,2,1, , ,10
33690101,2013,9,2,243,1,2,1951,3,2,2, , ,10
33690101,2014,10,2,2702,1,2,1951,3,2,2, , ,10
33700101,2005,1,2,314,1,2,1920,2,2,2, , ,1
33700101,2006,2,2,431,1,2,1920,2,2,1, , ,1
33700101,2007,3,2,3556,5,1,1957,6,1,1,30,6, 
33700101,2008,4,2,4489,4,1,1957,6,1,1,753,10, 
33700101,2009,5,2,5249,4,1,1957,6,1,1,753,10, 
33700101,2010,6,2,6702,4,1,1957,6,1,1,753,2, 
33700101,2011,7,2,6674,4,1,1957,6,1,1,753,4, 
33700101,2012,8,2,6280,4,1,1957,6,1,1,753,10, 
33700101,2013,9,2,6164,4,1,1957,6,1,1,762,3, 
33700101,2014,10,2,7835,4,1,1957,6,1,1,762,7, 
33710101,2005,1,2,2960,2,2,1951,4,2,2, , , 
33720101,2005,1,2,1274,3,1,1966,5,3,2,733,11, 
33720101,2006,2,2,2124,3,1,1966,5,3,2,511,3, 
33720101,2007,3,2,2595,3,1,1966,5,3,1,511,2, 
33720101,2008,4,2,2655,3,1,1966,5,3,1,910,5, 
33720101,2009,5,2,1117,3,1,1966,5,3,2,910,3, 
33720101,2010,6,2,1904,3,1,1966,5,3,2,910,3, 
33720101,2011,7,2,832,3,1,1966,5,3,2,873,7, 
33720101,2012,8,2,2450,3,1,1966,5,3,2,873,6, 
33720101,2013,9,2,3094,3,1,1966,5,3,1, , , 
33720101,2014,10,2,1751,3,1,1966,5,3,2,910,2, 
33720101,2015,11,2,2744,3,1,1966,5,3,2, , ,9
33720101,2016,12,2,2466,3,1,1966,5,3,2, , ,9
33720101,2017,13,2,1981,2,1,1966,5,3,2, , ,9
33720101,2018,14,2,2598,2,1,1966,5,3,1,999,3, 
33730101,2005,1,2,3792,4,1,1966,5,1,2,825,3, 
33730101,2006,2,2,4562,4,1,1966,5,1,2,825,3, 
33730101,2007,3,2,4334,4,1,1966,5,1,2,825,3, 
33730101,2008,4,2,4870,4,1,1966,5,1,2,891,3, 
33730101,2009,5,2,5052,4,1,1966,5,1,2,891,3, 
33730101,2010,6,2,4590,4,1,1966,5,1,1,891,3, 
33730101,2011,7,2,5476,4,1,1966,5,1,2,891,3, 
33730101,2012,8,2,5863,4,1,1966,5,1,2,891,3, 
33730101,2013,9,2,7486,4,1,1966,5,1,2,891,3, 
33740101,2005,1,2,1800,2,1,1981,7,1,2,311,4, 
33750101,2005,1,2,2654,5,1,1960,5,3,2,920,2, 
33760101,2005,1,2,7752,4,1,1950,4,1,1,615,1, 
33760101,2006,2,2,4452,3,1,1950,4,1,1,615,1, 
33770101,2005,1,2,3189,3,2,1978,5,5,1,930,7, 
33770101,2006,2,2,4120,3,2,1978,5,5,2,930,7, 
33770101,2007,3,2,3756,3,2,1978,5,5,2,930,7, 
33770101,2008,4,2,3697,3,2,1978,5,5,2,930,6, 
33770101,2009,5,2,3904,2,2,1978,5,5,1,930,7, 
33770101,2010,6,2,3316,2,2,1978,5,5,2,930,5, 
33770101,2011,7,2,3961,2,2,1978,5,5,2,930,7, 
33770101,2012,8,2,4617,2,2,1978,5,5,2,930,7, 
33770101,2013,9,2,631,2,2,1978,5,5,1,930,1, 
33770101,2014,10,2,821,2,2,1978,5,5,1,930,1, 
33770501,2009,5,2,1668,1,1,1969,4,5,2,873,2, 
33780101,2005,1,2,4098,5,1,1973,5,1,1,752,1, 
33780101,2006,2,2,4102,5,1,1973,5,1,1,752,1, 
33780101,2007,3,2,5079,6,1,1973,5,1,1,752,2, 
33780101,2008,4,2,5782,6,1,1973,5,1,1,730,1, 
33780101,2009,5,2,7471,6,1,1973,5,1,1,730,1, 
33780101,2010,6,2,6702,5,1,1973,5,1,2,730,2, 
33780101,2011,7,2,5883,5,1,1973,5,1,2,730,2, 
33780101,2012,8,2,5485,4,1,1973,5,1,2,730,2, 
33780101,2013,9,2,4931,4,1,1973,5,1,2,730,1, 
33780101,2014,10,2,6662,4,1,1973,5,1,2,730,1, 
33780101,2015,11,2,8683,4,1,1973,5,1,2,730,1, 
33780101,2016,12,2,9274,4,1,1973,5,1,2,730,1, 
33780101,2017,13,2,8683,4,1,1973,5,1,2,730,1, 
33780101,2018,14,2,7373,4,1,1973,5,1,2,730,1, 
33780301,2007,3,1,2840,1,1,1979,7,5,2, , ,8
33780301,2008,4,1,1846,1,1,1979,7,5,1,252,10, 
33780301,2009,5,1,1613,1,1,1979,7,5,1,252,10, 
33780301,2010,6,1,2964,1,1,1979,7,5,1,252,10, 
33780301,2011,7,1,4372,1,1,1979,7,5,2,252,10, 
33780301,2012,8,1,3013,1,1,1979,7,5,1,252,10, 
33780301,2013,9,1,3923,1,1,1979,7,5,1,252,10, 
33780301,2014,10,1,4065,1,1,1979,7,5,1,252,10, 
33780301,2015,11,1,4080,1,1,1979,7,5,1,252,10, 
33780301,2016,12,1,4261,1,1,1979,7,1,2,252,10, 
33780301,2017,13,1,6040,2,1,1979,8,1,2,252,10, 
33780301,2018,14,1,5264,2,1,1979,8,1,1,252,10, 
33780801,2012,8,2,2688,1,2,1949,2,2,2,941,1, 
33780801,2013,9,2,1499,1,2,1949,2,2,2,941,1, 
33780801,2014,10,2,2160,1,2,1949,2,2,2,941,1, 
33780801,2015,11,2,1305,1,2,1949,2,2,2,941,2, 
33780801,2016,12,2,808,1,2,1949,2,2,2, , ,10
33780801,2017,13,2,1570,1,2,1949,2,2,2,941,3, 
33780801,2018,14,2,2525,1,2,1949,2,2,2,941,1, 
33790101,2005,1,2,2484,4,1,1957,4,1,2, , ,7
33790101,2006,2,2,2852.2,4,1,1957,4,1,2, , ,7
33790101,2007,3,2,3881,4,1,1957,4,1,1,512,1, 
33790101,2008,4,2,2707,4,1,1957,4,1,2,521,1, 
33790101,2009,5,2,7538,4,1,1957,4,1,2,521,1, 
33790101,2010,6,2,4643,4,1,1957,4,1,2,521,1, 
33790101,2011,7,2,4207,4,1,1957,4,1,2,521,1, 
33790101,2012,8,2,4566,4,1,1957,4,1,2,521,1, 
33790101,2013,9,2,3647,4,1,1957,4,1,2, , ,5
33790101,2014,10,2,3750,4,1,1957,4,1,2, , ,10
33790101,2015,11,2,3959,4,1,1957,4,1,2, , ,10
33790101,2016,12,2,4711,4,1,1957,4,1,2, , ,9
33790101,2017,13,2,4467,4,1,1957,4,1,2, , ,10
33790101,2018,14,2,7096,4,1,1957,4,1,2,611,1, 
33800101,2005,1,2,502,2,2,1938,3,2,1, , , 
33800101,2006,2,2,842,2,2,1938,3,2,1, , ,4
33800101,2007,3,2,806,2,2,1938,3,2,1, , ,4
33800101,2008,4,2,1302,2,2,1938,3,2,1, , ,7
33800101,2009,5,2,1340,2,2,1938,3,2,1, , ,6
33800101,2010,6,2,1481,2,2,1938,3,2,1, , ,6
33800101,2011,7,2,594,1,2,1938,3,2,1, , ,10
33800101,2012,8,2,648,1,2,1938,3,2,1, , ,10
33800101,2013,9,2,481,1,2,1938,3,2,1, , ,10
33800101,2014,10,2,3001,2,2,1938,3,2,1, , ,10
33800101,2015,11,2,2899,2,1,1991,6,5,2,521,3, 
33800101,2016,12,2,3203,2,1,1991,6,5,2,521,3, 
33800101,2017,13,2,3162,2,1,1991,6,5,2,521,3, 
33800101,2018,14,2,2077,2,1,1991,6,5,2,521,10, 
33810101,2005,1,2,706.8,2,1,1949,3,2,2, , ,1
33810101,2006,2,2,1356,2,1,1949,3,2,2, , ,9
33810101,2007,3,2,1580,2,1,1949,3,2,2,941,9, 
33810101,2008,4,2,2596,2,1,1949,3,3,2,910,5, 
33810101,2009,5,2,3559,2,1,1949,3,2,2,730,3, 
33810101,2010,6,2,2811,2,1,1949,3,2,2, , ,10
33810101,2011,7,2,3092,2,1,1949,3,2,2,730,1, 
33810101,2012,8,2,3718,2,1,1949,3,2,2,771,2, 
33810101,2013,9,2,2758,2,1,1949,3,2,2,771,3, 
33810101,2017,13,2,2710,1,1,1949,3,2,2,771,1, 
33810101,2018,14,2,2653,1,1,1949,3,2,2, , ,9
33820101,2005,1,2,679,2,2,1937,2,1,1, , ,4
33820101,2006,2,2,1023,2,2,1937,2,1,1,920,11, 
33820101,2007,3,2,786,1,2,1937,2,2,1,914,10, 
33820101,2008,4,1,696,1,2,1937,2,2,1,991,10, 
33820101,2009,5,1,378,1,2,1937,2,2,1, , ,10
33830101,2005,1,2,885,5,1,1963,7,1,2, , , 
33830101,2006,2,2,2640,5,1,1963,7,1,1,323,2, 
33830101,2007,3,2,2282,5,1,1963,7,1,1,323,2, 
33840101,2005,1,2,859,2,1,1930,5,1,1, , ,1
33840101,2006,2,2,174,1,2,1935,4,2,1, , ,8
33840101,2007,3,2,566,1,2,1935,4,2,1, , ,8
33840101,2008,4,2,197,1,2,1935,4,2,1, , ,8
33840101,2009,5,2,409,1,2,1935,4,2,1, , ,10
33840101,2010,6,2,574,1,2,1935,4,2,1, , ,10
33840101,2011,7,2,547,1,2,1935,4,2,1, , ,10
33840101,2012,8,2,719,1,2,1935,4,2,1, , ,10
33840101,2013,9,2,445,1,2,1935,4,2,1, , ,10
33840101,2014,10,2,1049,1,2,1935,4,2,2, , ,10
33840101,2015,11,2,1138,1,2,1935,4,2,1, , ,10
33850101,2005,1,2,2152,4,1,1951,3,1,1,912,2, 
33850101,2006,2,2,4661,4,1,1951,3,1,2,912,3, 
33850101,2007,3,2,2775,4,1,1951,3,1,1,912,3, 
33850101,2008,4,2,3305,4,1,1951,3,1,2,942,3, 
33850101,2009,5,2,5594,6,1,1951,3,1,2,942,11, 
33850101,2010,6,2,6446,6,1,1951,3,1,1,942,3, 
33850101,2011,7,2,5855,3,1,1951,3,1,2, , ,10
33850101,2012,8,2,6554,3,1,1951,3,1,2,942,9, 
33850101,2013,9,2,3711,3,1,1951,3,1,1,942,3, 
33850101,2014,10,2,4285,3,1,1951,3,1,1,942,3, 
33850101,2015,11,2,4575,3,1,1951,3,1,2,942,3, 
33850101,2016,12,2,5161,3,1,1951,3,1,2,942,3, 
33850101,2017,13,2,5421,3,1,1951,3,1,2,942,3, 
33850101,2018,14,2,9323,3,1,1951,3,1,2,942,3, 
33860101,2005,1,2,778,2,1,1938,2,1,2, , ,8
33860101,2006,2,2,1187,2,1,1938,2,1,2, , ,7
33860101,2007,3,2,1168,2,1,1938,2,1,2, , ,7
33860101,2008,4,2,3366,2,2,1948,3,2,1, , ,6
33860101,2009,5,2,2890,1,2,1948,3,2,1, , ,9
33860101,2010,6,2,1042,1,2,1948,3,2,1, , ,11
33860101,2011,7,2,1233,1,2,1948,3,2,1, , ,10
33860101,2012,8,2,1238,1,2,1948,3,2,1, , ,10
33860101,2013,9,2,1264,1,2,1948,3,2,1, , ,10
33860101,2014,10,2,5750,5,2,1948,3,2,1, , ,6
33860101,2015,11,2,4783,5,2,1948,3,2,2, , ,10
33860101,2016,12,2,3943,5,2,1948,3,2,1,991,1, 
33860101,2017,13,2,1756,1,2,1948,3,2,2, , , 
33860101,2018,14,2,2085,1,2,1948,3,2,1, , ,9
33870101,2005,1,2,1748,4,1,1952,5,1,1, , ,1
33870101,2006,2,2,4472,4,1,1952,5,1,1,842,3, 
33870101,2007,3,2,4039,4,1,1952,5,1,1, , ,8
33870101,2008,4,2,3957,4,1,1952,5,1,1, , ,8
33870101,2009,5,2,7474,4,1,1952,5,1,1,930,2, 
33870101,2010,6,3,7331,4,1,1952,5,1,1,873,1, 
33870101,2011,7,2,9093,4,1,1952,5,1,1,873,2, 
33870101,2012,8,2,9770,4,1,1952,5,1,1,873,2, 
33870101,2013,9,2,10165,4,1,1952,5,1,1,873,1, 
33870101,2014,10,2,10654,4,1,1952,5,1,1,873,1, 
33870101,2015,11,2,6645,3,1,1952,5,1,1,873,1, 
33870101,2016,12,2,7887,3,1,1952,5,1,1,873,1, 
33870101,2017,13,2,10141,3,1,1952,5,1,1,873,1, 
33870101,2018,14,2,10515,3,1,1952,5,1,1,873,1, 
33880101,2005,1,2,4796,1,1,1975,8,5,2,132,10, 
33880101,2006,2,2,5160,1,1,1975,9,5,2,132,10, 
33880101,2007,3,5,6102,1,1,1975,9,5,2,132,7, 
33880101,2008,4,5,12782,2,1,1975,9,1,2,251,7, 
33880101,2009,5,5,14242,2,1,1975,9,1,2,251,10, 
33880101,2010,6,5,14292,2,1,1975,9,1,2,251,10, 
33880101,2011,7,5,18567,2,1,1975,9,1,2,251,10, 
33880101,2012,8,5,22462,2,1,1975,9,1,2,251,10, 
33880101,2013,9,5,20192,2,1,1975,9,1,2,251,9, 
33880101,2014,10,5,22808,2,1,1975,9,1,2,251,10, 
33880101,2015,11,5,23213,2,1,1975,9,1,2,251,7, 
33880101,2016,12,5,25500,2,1,1975,9,1,2,251,10, 
33880101,2018,14,5,25133,2,1,1975,9,1,1,251,10, 
33890101,2005,1,2,2503,1,1,1979,6,5,2,512,10, 
33890101,2006,2,2,2900,1,1,1979,6,5,2,512,7, 
33900101,2005,1,2,714,1,1,1948,4,5,2,941,11, 
33910101,2005,1,2,2540,3,2,1959,4,2,1,422,1, 
33910101,2006,2,2,2822,3,2,1959,4,2,1,422,1, 
33920101,2005,1,2,5757,4,1,1945,3,1,2,914,5, 
33920101,2006,2,2,6139,4,1,1945,3,1,2,914,4, 
33920101,2007,3,2,6820,4,1,1945,3,1,2,914,10, 
33920101,2008,4,2,7815,4,1,1945,3,1,2,941,3, 
33920101,2009,5,2,8121,4,1,1945,3,1,2,941,5, 
33920101,2010,6,2,8386,4,1,1945,3,1,2,941,3, 
33920101,2011,7,2,6856,4,1,1945,3,1,2,941,7, 
33920101,2012,8,2,5823,4,1,1945,3,1,2,941,2, 
33920101,2013,9,2,6384,4,1,1945,3,1,2,941,5, 
33920101,2014,10,2,5832,4,1,1945,3,1,2,941,4, 
33920101,2015,11,2,9372,4,1,1945,3,1,2,941,3, 
33920101,2016,12,2,8154,4,1,1945,3,1,2,941,4, 
33920101,2017,13,2,8550,4,1,1945,3,1,2,941,1, 
33920101,2018,14,2,8292,4,1,1945,3,1,2,941,10, 
33930101,2005,1,2,2657,3,1,1964,4,1,2,733,3, 
33930101,2006,2,2,3240,3,1,1964,4,1,2,733,1, 
33930101,2007,3,2,2030,3,1,1964,4,1,2,941,2, 
33930101,2008,4,2,2487,3,1,1964,4,1,2,921,2, 
33930101,2009,5,2,3417,3,1,1964,4,1,2, , ,11
33930101,2010,6,2,2919,3,1,1964,4,1,2,799,2, 
33930101,2011,7,2,2895,3,1,1964,4,1,2,799,1, 
33930101,2012,8,2,3934,3,1,1964,4,1,2,799,2, 
33930101,2013,9,2,3375,3,1,1964,4,1,2,799,2, 
33930101,2014,10,2,3794,3,1,1964,4,1,2,799,2, 
33930101,2015,11,2,4315,3,1,1964,4,1,2,799,2, 
33930101,2016,12,2,5315,3,1,1964,4,1,1,799,2, 
33930101,2017,13,2,5070,3,1,1964,4,1,2,799,2, 
33930101,2018,14,2,5319,3,1,1964,4,1,2,799,1, 
33940101,2005,1,2,3271,3,1,1975,5,1,2,313,10, 
33950101,2005,1,2,2374,4,1,1964,5,1,2,512,1, 
33950101,2006,2,2,2542,4,1,1964,5,1,2,512,1, 
33950101,2007,3,2,3842,4,1,1964,5,1,2,512,1, 
33950101,2008,4,2,3162,4,1,1964,5,1,2,521,1, 
33950101,2009,5,2,7310,4,1,1964,5,1,2,521,1, 
33950101,2010,6,2,21122,3,1,1964,5,1,2,521,1, 
33950101,2011,7,2,8374,3,1,1964,5,1,2,521,1, 
33950101,2012,8,2,5265,3,1,1964,5,1,2,521,1, 
33950101,2013,9,2,5605,3,1,1964,5,1,2,521,1, 
33950101,2014,10,2,6463,3,1,1964,5,1,2,521,1, 
33950101,2015,11,2,6548,3,1,1964,5,1,2,521,1, 
33950101,2016,12,2,9995,3,1,1964,7,1,2,521,1, 
33950101,2017,13,2,8702,3,1,1964,7,1,2,521,1, 
33950101,2018,14,2,5726,3,1,1964,7,1,2,722,1, 
33960101,2005,1,2,2700,4,1,1962,5,1,2,415,1, 
33960101,2006,2,2,2880,4,1,1962,5,1,2,415,1, 
33960101,2007,3,2,3172,4,1,1962,5,1,2,415,1, 
33960101,2008,4,2,3146,4,1,1962,5,1,2,530,1, 
33960101,2009,5,2,2845,4,1,1962,5,1,2,530,1, 
33960101,2010,6,2,4022,4,1,1962,5,1,2,530,1, 
33960101,2011,7,2,4543,4,1,1962,5,1,2,530,1, 
33960101,2012,8,2,5149,4,1,1962,5,1,1,530,1, 
33960101,2013,9,2,687,4,1,1962,5,1,2,530,1, 
33960101,2014,10,2,8000,4,1,1962,5,1,2,530,1, 
33960101,2015,11,2,6310,3,1,1962,5,1,2,530,1, 
33960101,2016,12,2,4545,2,1,1962,5,1,2,530,1, 
33960101,2017,13,2,5288,3,1,1962,5,1,2,530,1, 
33960101,2018,14,2,5111,3,1,1962,5,1,2,532,1, 
33970101,2005,1,2,788,2,1,1978,7,1,1,512,3, 
33970101,2006,2,2,1806,2,1,1978,7,1,1,512,2, 
33970101,2007,3,2,3647,3,1,1978,7,1,1,512,2, 
33970101,2008,4,2,4210,3,1,1978,7,1,2,875,3, 
33970101,2009,5,2,1959,2,2,1980,6,4,1,253,2, 
33980101,2005,1,2,509,2,1,1917,3,1,1, , ,1
33980101,2006,2,2,401,2,1,1917,3,1,1, , ,1
33990101,2005,1,2,846,3,1,1960,5,5,1,733,1, 
33990101,2006,2,2,1563,3,1,1960,5,5,2,733,1, 
33990101,2007,3,2,1338,3,1,1960,5,5,1,733,2, 
33990101,2008,4,2,1163,3,1,1960,5,5,2,762,1, 
33990101,2009,5,2,1691,3,1,1960,5,5,2, , ,10
34000101,2005,1,2,1276,5,1,1951,4,1,1,721,1, 
34000101,2006,2,2,1498,5,1,1951,4,1,1,721,11, 
34010101,2005,1,2,1440,1,1,1983,5,5,2, , ,8
34010101,2006,2,2,940,1,1,1983,5,5,1,416,1, 
34010101,2007,3,2,2402,2,1,1983,5,1,2,415,2, 
34010101,2008,4,2,4802,2,1,1983,5,1,1,432,3, 
34010101,2009,5,2,3661,1,1,1983,5,5,2,442,1, 
34010101,2010,6,2,702,1,1,1983,5,5,2, , ,11
34010101,2011,7,2,2478,2,1,1983,5,1,2,159,3, 
34010101,2012,8,2,2350,2,1,1983,5,1,2, , , 
34010101,2013,9,2,3153,2,1,1983,5,1,2,999,2, 
34010101,2014,10,2,5298,1,1,1983,5,3,2,999,2, 
34010101,2015,11,2,2853,1,1,1983,5,3,2,442,4, 
34010101,2016,12,2,3220,1,1,1983,5,3,2,442,3, 
34010101,2017,13,2,2448,1,1,1983,5,3,2,761,4, 
34010101,2018,14,2,2855,1,1,1983,5,3,2,941,1, 
34011001,2014,10,2,1260,2,2,1982,7,4,2, , ,7
34020101,2005,1,2,2400,3,1,1949,5,1,1, , ,9
34020101,2006,2,2,2572,3,1,1949,5,1,1, , ,7
34020101,2007,3,2,962,3,1,1949,3,1,1, , ,8
34020101,2008,4,2,1879,3,1,1949,3,1,1,942,4, 
34020101,2009,5,2,3338,3,1,1949,3,1,1,942,5, 
34020101,2010,6,2,3956,3,1,1949,3,1,1,942,9, 
34020101,2011,7,2,3728,3,1,1949,3,1,1,942,3, 
34020101,2012,8,2,5378,3,1,1949,3,1,1, , ,10
34020101,2013,9,2,5587,3,1,1949,3,1,1,412,3, 
34020101,2014,10,2,4616,3,1,1949,3,1,1,412,8, 
34020101,2015,11,2,4328,3,1,1949,3,1,1,412,2, 
34020101,2016,12,2,4118,3,1,1949,3,1,1,412,2, 
34020101,2017,13,2,4935,3,1,1949,3,1,1,412,2, 
34020101,2018,14,2,5302,3,1,1949,3,1,1,941,3, 
34030101,2005,1,2,1807,2,1,1968,5,1,2,30,1, 
34040101,2005,1,2,2144,1,1,1938,3,2,2, , ,1
34040101,2006,2,2,620,1,1,1938,3,2,1, , ,8
34040101,2007,3,2,844,1,1,1938,3,2,2, , ,8
34040101,2008,4,2,776,1,1,1938,3,2,2, , ,8
34040101,2009,5,2,1056,1,1,1938,3,2,2, , ,10
34040101,2010,6,2,896,1,1,1938,3,2,2, , ,10
34040101,2011,7,2,966,1,1,1938,3,2,1, , ,10
34040101,2012,8,2,1032,1,1,1938,3,2,2, , ,10
34040101,2013,9,2,959,1,1,1938,3,2,2, , ,10
34040101,2014,10,2,1147,1,1,1938,3,2,1, , ,10
34040101,2015,11,2,1475,1,1,1938,3,2,2, , ,10
34040101,2016,12,2,1016,1,1,1938,3,2,1, , ,10
34040101,2017,13,2,745,1,1,1938,3,2,2, , ,10
34040101,2018,14,2,981,1,1,1938,3,2,2, , ,10
34050101,2005,1,2,1016,2,1,1936,3,1,1,912,5, 
34050101,2006,2,2,1693,2,1,1936,3,1,1,912,5, 
34050101,2007,3,2,451,2,1,1936,3,1,1, , , 
34050101,2008,4,2,1110,2,1,1936,3,1,1, , ,8
34050101,2009,5,2,1062,2,1,1936,3,1,2, , ,10
34050101,2010,6,2,894,2,1,1936,3,1,1, , ,10
34050101,2011,7,2,977,2,1,1936,3,1,1, , ,8
34050101,2012,8,2,1109,2,1,1936,3,1,2, , ,8
34050101,2013,9,2,833,2,1,1936,3,1,1, , ,10
34050101,2014,10,2,1422,2,1,1936,3,1,1, , ,8
34050101,2015,11,2,1517,1,1,1936,3,1,1, , ,10
34050101,2016,12,2,5412,2,1,1936,3,2,1, , ,10
34050101,2017,13,2,4271,2,1,1936,3,2,1, , ,9
34050101,2018,14,2,3688,2,1,1936,3,2,1, , ,10
34060101,2005,1,2,3622,3,1,1943,5,1,1,912,2, 
34060101,2006,2,2,3334,3,1,1943,5,1,1,912,4, 
34060101,2007,3,2,3536,3,1,1943,5,1,1,912,4, 
34060101,2008,4,2,3956,3,1,1943,5,1,1,942,4, 
34060101,2009,5,2,4150,3,1,1943,5,1,1,942,3, 
34060101,2010,6,2,4329,3,1,1943,5,1,1,942,3, 
34060101,2011,7,2,5868,3,1,1943,5,1,1,942,2, 
34060101,2012,8,2,4819,3,1,1943,5,1,1,941,4, 
34060101,2013,9,2,6030,3,1,1943,5,1,1,941,1, 
34060101,2014,10,2,3796,3,1,1943,5,1,1, , ,10
34060101,2015,11,2,4335,3,1,1943,5,1,1, , ,10
34060101,2016,12,2,6191,3,1,1943,5,1,1, , ,10
34060101,2017,13,2,3863,3,1,1943,5,1,2, , ,10
34070101,2005,1,2,1670,2,2,1941,2,2,2, , ,1
34070101,2006,2,2,4682,2,2,1941,2,2,1, , ,1
34070101,2007,3,2,1922,1,1,1971,5,5,1,752,1, 
34070101,2008,4,2,1253,1,1,1971,5,5,2, , ,8
34080101,2005,1,2,2421,2,1,1973,5,1,2,311,1, 
34080101,2006,2,2,4170,3,1,1973,5,1,2,232,1, 
34080101,2007,3,2,4297,3,1,1973,5,1,2,232,1, 
34080101,2008,4,2,4895,3,1,1973,5,1,1,863,2, 
34080101,2009,5,2,4705,3,1,1973,5,1,1,863,1, 
34080101,2010,6,2,5053,3,1,1973,5,1,2,864,1, 
34080101,2011,7,2,4971,3,1,1973,5,1,2,864,1, 
